%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
50, -298.68, -498.45, -72.66, -487.05, 0.000, 0.000, 0.000, 18:47:41.350, 1567561661350
51, -301.84, -499.91, -53.51, -478.74, 0.000, 0.000, 0.000, 18:47:41.361, 1567561661361
52, -309.31, -492.88, -61.00, -481.67, 0.000, 0.000, 0.000, 18:47:41.361, 1567561661361
53, -294.47, -486.50, -63.09, -476.03, 0.000, 0.000, 0.000, 18:47:41.361, 1567561661361
54, -296.92, -496.39, -51.18, -473.33, 0.000, 0.000, 0.000, 18:47:41.361, 1567561661361
55, -310.30, -494.27, -59.09, -477.36, 0.000, 0.000, 0.000, 18:47:41.372, 1567561661372
56, -315.05, -500.48, -77.21, -492.15, 0.000, 0.000, 0.000, 18:47:41.372, 1567561661372
57, -299.54, -499.19, -57.28, -476.05, 0.000, 0.000, 0.000, 18:47:41.383, 1567561661383
58, -302.84, -496.48, -53.44, -479.41, 0.000, 0.000, 0.000, 18:47:41.383, 1567561661383
59, -318.18, -503.00, -78.37, -490.75, 0.000, 0.000, 0.000, 18:47:41.395, 1567561661395
60, -302.32, -506.51, -74.94, -485.85, 0.000, 0.000, 0.000, 18:47:41.395, 1567561661395
61, -311.59, -511.21, -70.87, -486.81, 0.000, 0.000, 0.000, 18:47:41.406, 1567561661406
62, -318.97, -507.48, -74.38, -497.04, 0.000, 0.000, 0.000, 18:47:41.406, 1567561661406
63, -305.41, -501.53, -79.74, -495.25, 0.000, 0.000, 0.000, 18:47:41.417, 1567561661417
64, -302.52, -504.19, -62.74, -477.07, 0.000, 0.000, 0.000, 18:47:41.417, 1567561661417
65, -314.22, -503.08, -68.54, -491.45, 0.000, 0.000, 0.000, 18:47:41.428, 1567561661428
66, -308.91, -504.36, -85.87, -502.08, 0.000, 0.000, 0.000, 18:47:41.428, 1567561661428
67, -293.48, -501.51, -68.63, -484.48, 0.000, 0.000, 0.000, 18:47:41.439, 1567561661439
68, -305.05, -499.07, -63.05, -487.55, 0.000, 0.000, 0.000, 18:47:41.439, 1567561661439
69, -312.89, -496.56, -70.71, -492.77, 0.000, 0.000, 0.000, 18:47:41.451, 1567561661451
70, -299.81, -497.66, -73.88, -489.41, 0.000, 0.000, 0.000, 18:47:41.451, 1567561661451
71, -294.10, -494.66, -58.94, -478.41, 0.000, 0.000, 0.000, 18:47:41.451, 1567561661451
72, -312.95, -501.23, -69.73, -486.68, 0.000, 0.000, 0.000, 18:47:41.451, 1567561661451
73, -305.79, -500.27, -78.74, -490.99, 0.000, 0.000, 0.000, 18:47:41.462, 1567561661462
74, -286.70, -488.76, -53.67, -471.56, 0.000, 0.000, 0.000, 18:47:41.462, 1567561661462
75, -310.50, -495.45, -61.08, -483.53, 0.000, 0.000, 0.000, 18:47:41.473, 1567561661473
76, -304.19, -492.33, -76.17, -489.68, 0.000, 0.000, 0.000, 18:47:41.473, 1567561661473
77, -284.41, -493.49, -60.68, -472.71, 0.000, 0.000, 0.000, 18:47:41.485, 1567561661485
78, -292.08, -488.95, -45.34, -472.41, 0.000, 0.000, 0.000, 18:47:41.485, 1567561661485
